"","HAC","HAC2","Odor","Odorless","Variance","Trial1","Trial2","Trial3","Trial4","Trial5","Trial6","Trial7","Trial8","Trial9","Trial10"
"9372",8,64,0.954854190349579,0.0451458096504211,0.0431076655214291,1,1,1,1,1,1,1,1,1,1
"9373",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,0,1,1,1,1,1,1,1
"9374",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9375",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,1,1,1,1,1,1,0,1,1,1
"9376",8,64,0.479791313409805,0.520208686590195,0.249591608986299,0,1,1,0,1,1,1,0,0,1
"9377",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,0,1
"9378",8,64,0.938272655010223,0.0617273449897766,0.0579170798702897,1,1,1,1,1,1,1,1,1,1
"9379",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,1,1,1,1,1,1,1,1
"9380",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9381",8,64,0.998519480228424,0.00148051977157593,0.0014783278327819,1,1,1,1,1,1,1,1,1,1
"9382",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9383",8,64,0.956395506858826,0.0436044931411743,0.0417031413190756,0,1,1,1,1,1,1,1,1,1
"9384",8,64,0.999452769756317,0.000547230243682861,0.00054693078274326,1,1,1,1,1,1,1,1,1,1
"9385",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9386",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9387",8,64,0.96813040971756,0.0318695902824402,0.0308539194976696,1,1,1,1,1,1,1,1,1,1
"9388",8,64,0.87999039888382,0.12000960111618,0.105607296756116,1,1,1,1,1,1,1,1,1,1
"9389",8,64,0.87999039888382,0.12000960111618,0.105607296756116,1,1,1,1,1,1,1,0,1,0
"9390",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,0,1,0,0,1,0,1,0
"9391",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,0,1,0,1,1,1,1,1,1,1
"9392",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9393",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9394",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,0,1,1,1
"9395",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9396",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9397",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,1,1,0,1,1,1,1,1
"9398",8,64,0.617527484893799,0.382472515106201,0.236187290294538,1,1,1,1,1,1,0,1,1,0
"9399",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,1,0,1,0,0,1,1,1
"9400",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9401",8,64,0.867506980895996,0.132493019104004,0.11493861899271,1,1,1,1,0,1,0,1,1,0
"9402",8,64,0.288351893424988,0.711648106575012,0.205205078983212,1,1,1,0,0,0,0,1,1,0
"9403",8,64,0.199378743767738,0.800621256232262,0.159626860301337,0,0,0,0,0,0,0,1,0,0
"9404",8,64,0.0535763315856457,0.946423668414354,0.0507059082794706,0,0,0,0,0,0,0,0,0,0
"9405",8,64,0.857867121696472,0.142132878303528,0.121931123208682,1,1,1,0,1,1,1,1,1,1
"9406",8,64,0.991796612739563,0.00820338726043701,0.00813609169789231,1,1,1,1,1,1,1,1,1,1
"9407",8,64,0.944487452507019,0.055512547492981,0.0524309045638205,0,1,1,1,1,1,1,1,1,1
"9408",8,64,0.288351893424988,0.711648106575012,0.205205078983212,0,1,0,1,0,0,0,0,0,0
"9409",8,64,0.479791313409805,0.520208686590195,0.249591608986299,0,0,1,0,0,0,0,0,0,1
"9410",8,64,0.479791313409805,0.520208686590195,0.249591608986299,0,0,0,1,0,0,1,1,1,0
"9411",8,64,0.463775187730789,0.536224812269211,0.24868776297606,1,1,0,1,0,0,1,0,0,1
"9412",8,64,0.83426970243454,0.16573029756546,0.138263766034324,1,0,0,1,1,0,1,1,0,1
"9413",8,64,0.661070048809052,0.338929951190948,0.22405643937665,0,0,1,1,1,0,1,1,0,1
"9414",8,64,0.348227798938751,0.651772201061249,0.226965198985024,0,1,1,1,0,1,0,1,1,1
"9415",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,0,0,0,1,1,0,1,1
"9416",8,64,0.982490599155426,0.017509400844574,0.017202821726638,0,1,1,1,1,1,1,1,1,1
"9417",8,64,0.95318990945816,0.0468100905418396,0.0446189059653044,1,1,1,1,1,1,1,1,1,1
"9418",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,0,0,0,0,0,0,1,0
"9419",8,64,0.199378743767738,0.800621256232262,0.159626860301337,0,0,0,0,0,0,0,0,0,1
"9420",8,64,0.199378743767738,0.800621256232262,0.159626860301337,1,0,0,0,1,1,0,0,0,0
"9421",8,64,0.199378743767738,0.800621256232262,0.159626860301337,0,0,0,0,0,0,1,0,0,0
"9422",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,0,0,0,0,1,0,1,0
"9423",8,64,0.946198105812073,0.0538018941879272,0.0509072503697183,1,1,1,1,1,1,1,1,1,1
"9424",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,0,1,1,1,1,1,1,1,1,1
"9425",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,1,1,1,1,1,1,1,1
"9426",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,1,1,1,1,1,0,1,1,1,1
"9427",8,64,0.938272655010223,0.0617273449897766,0.0579170798702897,1,1,1,1,1,1,1,0,1,1
"9428",8,64,0.849006950855255,0.150993049144745,0.128194148254718,1,1,1,1,0,1,1,0,1,1
"9429",8,64,0.777598857879639,0.222401142120361,0.17293887410392,1,0,1,0,1,1,0,1,1,0
"9430",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,1,1,1,1,1,1,1,1
"9431",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,1,1,0,1,1,1,1,0
"9432",8,64,0.479791313409805,0.520208686590195,0.249591608986299,1,0,1,0,1,0,1,0,1,0
"9433",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,1,1,1,1,1,1,1,1,1,0
"9434",8,64,0.479791313409805,0.520208686590195,0.249591608986299,0,1,0,1,1,0,0,1,0,0
"9435",8,64,0.956395506858826,0.0436044931411743,0.0417031413190756,1,0,1,1,1,1,1,1,0,1
"9436",8,64,0.923450350761414,0.0765496492385864,0.0706898004400358,1,1,1,1,1,1,1,1,1,1
"9437",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,1,1,1,1,1,1,1,1,0,1
"9438",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,1,1,1,1,1,1,1,0
"9439",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,1,1,1,1,1,0,1,1
"9440",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,0,1,1,1,1,1,1,1
"9441",8,64,0.849006950855255,0.150993049144745,0.128194148254718,1,1,1,1,0,0,1,1,0,1
"9442",8,64,0.230722576379776,0.769277423620224,0.177489669128454,1,0,0,0,0,0,1,0,0,0
"9443",8,64,0.483283132314682,0.516716867685318,0.249720546334792,1,1,1,1,0,1,1,0,0,0
"9444",8,64,0.310198307037354,0.689801692962646,0.213975317348513,0,1,1,0,0,0,0,0,1,0
"9445",8,64,0.617527484893799,0.382472515106201,0.236187290294538,1,0,1,0,1,1,0,1,1,1
"9446",8,64,0.36415097117424,0.63584902882576,0.231545041367098,0,0,0,0,0,1,1,0,0,1
"9447",8,64,0.984378039836884,0.0156219601631165,0.0153779145237785,1,1,1,1,1,1,1,1,1,1
"9448",8,64,0.310198307037354,0.689801692962646,0.213975317348513,1,0,0,0,0,0,0,0,0,1
"9449",8,64,0.617527484893799,0.382472515106201,0.236187290294538,1,1,0,1,1,1,1,0,1,1
"9450",8,64,0.515258312225342,0.484741687774658,0.249767183908034,1,1,0,1,0,0,1,0,0,0
"9451",8,64,0.961624026298523,0.0383759737014771,0.0369032583439406,1,1,1,1,1,1,1,1,1,1
"9452",8,64,0.929884493350983,0.0701155066490173,0.0651993223763689,1,0,0,1,1,1,1,1,1,1
"9453",8,64,0.849006950855255,0.150993049144745,0.128194148254718,1,1,1,0,1,1,1,1,1,0
"9454",8,64,0.923450350761414,0.0765496492385864,0.0706898004400358,1,1,1,1,1,1,1,1,0,1
"9455",8,64,0.954180121421814,0.045819878578186,0.0437204173052663,1,1,1,1,1,1,1,1,1,1
"9456",8,64,0.975043475627899,0.0249565243721008,0.0243336962633656,1,1,1,1,1,1,1,1,1,1
"9457",8,64,0.821758985519409,0.178241014480591,0.146471155237521,0,1,1,0,1,1,1,1,0,1
"9458",8,64,0.984378039836884,0.0156219601631165,0.0153779145237785,1,1,1,1,1,1,1,1,1,1
"9459",8,64,0.342864781618118,0.657135218381882,0.225308523144078,1,0,0,0,0,1,1,1,0,0
"9460",8,64,0.975043475627899,0.0249565243721008,0.0243336962633656,1,1,1,1,1,1,1,1,1,1
"9461",8,64,0.463775187730789,0.536224812269211,0.24868776297606,1,0,0,0,0,0,0,0,1,0
"9462",8,64,0.342864781618118,0.657135218381882,0.225308523144078,1,1,1,0,0,0,0,0,0,1
"9463",8,64,0.9934121966362,0.00658780336380005,0.00654440421063995,1,1,1,1,1,1,1,1,1,1
"9464",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,1,1,1,0,1,1,1,1
"9465",8,64,0.849006950855255,0.150993049144745,0.128194148254718,0,0,1,1,1,1,1,1,1,0
"9466",8,64,0.9014652967453,0.0985347032546997,0.088825615509208,1,1,0,1,1,1,1,1,1,1
"9467",8,64,0.932890594005585,0.0671094059944153,0.062605733621492,1,1,1,1,1,1,0,1,1,1
"9468",8,64,0.92068874835968,0.0793112516403198,0.0730209770035657,1,1,0,1,1,1,1,1,1,1
"9469",8,64,0.998629808425903,0.00137019157409668,0.00136831414914695,1,1,1,1,1,1,1,1,1,1
"9470",8,64,0.997635126113892,0.0023648738861084,0.0023592812576112,1,1,1,1,1,1,1,1,1,1
"9471",8,64,0.458193063735962,0.541806936264038,0.248252180080215,1,1,0,0,0,0,1,0,1,1
"9472",8,64,0.214629963040352,0.785370036959648,0.168563942005649,0,0,0,0,1,1,0,0,1,0
"9473",8,64,0.937047004699707,0.062952995300293,0.0589899156830143,1,1,1,1,1,0,1,1,1,1
"9474",8,64,0.895391047000885,0.104608952999115,0.0936659199515439,1,1,1,1,1,1,1,1,1,1
"9475",8,64,0.977323055267334,0.022676944732666,0.0221627009102576,1,1,1,1,1,1,1,1,1,1
"9476",8,64,0.932890594005585,0.0671094059944153,0.062605733621492,1,1,0,1,1,1,1,1,1,1
"9477",8,64,0.986536085605621,0.0134639143943787,0.0132826374035595,1,1,1,1,1,1,1,1,1,1
"9478",8,64,0.661070048809052,0.338929951190948,0.22405643937665,1,1,0,1,1,0,1,0,1,1
"9479",8,64,0.954854190349579,0.0451458096504211,0.0431076655214291,1,1,1,1,1,1,1,1,1,0
"9480",8,64,0.970924258232117,0.0290757417678833,0.0282303430085307,1,1,1,0,1,1,1,1,1,1
"9481",8,64,0.938272655010223,0.0617273449897766,0.0579170798702897,1,0,1,1,1,1,1,1,1,1
"9482",8,64,0.938272655010223,0.0617273449897766,0.0579170798702897,1,1,1,1,1,1,1,1,1,0
"9483",8,64,0.999859094619751,0.000140905380249023,0.00014088552592284,1,1,1,1,1,1,1,1,1,1
"9484",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9485",8,64,0.999859094619751,0.000140905380249023,0.00014088552592284,1,1,1,1,1,1,1,1,1,1
"9486",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9487",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9488",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9489",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,1,1
"9490",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,0,1,1,1,1,1
"9491",8,64,0.971210896968842,0.0287891030311584,0.0279602905778198,1,1,1,1,1,1,1,1,1,1
"9492",8,64,0.768077492713928,0.231922507286072,0.178134457900214,1,1,1,0,1,1,1,1,1,1
"9493",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9494",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,0,1,1,1,1,1,1,1,1,1
"9495",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,0,1,1
"9496",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,1,1
"9497",8,64,0.6548992395401,0.3451007604599,0.226006225589899,1,0,1,1,1,0,1,0,1,1
"9498",8,64,0.726147592067719,0.273852407932281,0.198857266601973,1,1,0,1,1,0,1,1,0,1
"9499",8,64,0.214629963040352,0.785370036959648,0.168563942005649,0,1,0,0,1,0,1,1,0,0
"9500",8,64,0.61972576379776,0.38027423620224,0.235665741483043,0,1,0,1,1,0,1,1,0,1
"9501",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,0,1,1
"9502",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9503",8,64,0.392457276582718,0.607542723417282,0.238434562639994,1,1,0,1,1,0,0,0,0,1
"9504",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9505",8,64,0.989173412322998,0.010826587677002,0.0107093726762741,1,1,1,1,1,1,1,1,1,1
"9506",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,0,1,1,1,1,1,1,1,1
"9507",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,1,1
"9508",8,64,0.392457276582718,0.607542723417282,0.238434562639994,1,1,0,0,0,0,1,0,0,0
"9509",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,1,1
"9510",8,64,0.955624461174011,0.0443755388259888,0.0424063503798919,1,1,1,1,1,1,1,1,1,1
"9511",8,64,0.888286769390106,0.111713230609894,0.0992333847165945,1,1,1,1,1,1,1,1,1,0
"9512",8,64,0.955624461174011,0.0443755388259888,0.0424063503798919,1,1,1,1,1,1,1,1,1,1
"9513",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9514",8,64,0.777598857879639,0.222401142120361,0.17293887410392,1,1,1,1,1,0,1,1,1,1
"9515",8,64,0.777598857879639,0.222401142120361,0.17293887410392,1,0,0,1,0,1,1,1,1,1
"9516",8,64,0.977404594421387,0.0225954055786133,0.0220848532253513,1,1,1,1,1,1,1,1,1,1
"9517",8,64,0.944487452507019,0.055512547492981,0.0524309045638205,1,1,1,1,1,1,1,1,1,1
"9518",8,64,0.968209207057953,0.0317907929420471,0.030780138426163,1,1,1,1,1,1,1,1,1,1
"9519",8,64,0.463775187730789,0.536224812269211,0.24868776297606,0,1,0,0,0,0,0,0,1,1
"9520",8,64,0.218441069126129,0.781558930873871,0.170724568445163,0,1,0,1,0,0,1,0,1,0
"9521",8,64,0.999859094619751,0.000140905380249023,0.00014088552592284,1,1,1,1,1,1,1,1,1,1
"9522",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,0,1,1,1,1,1
"9523",8,64,0.214629963040352,0.785370036959648,0.168563942005649,0,0,0,0,0,0,0,0,1,0
"9524",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,0,0,1,1,1,1,1,1,1
"9525",8,64,0.955624461174011,0.0443755388259888,0.0424063503798919,1,1,1,1,1,1,1,1,1,1
"9526",8,64,0.968209207057953,0.0317907929420471,0.030780138426163,1,1,1,1,1,1,1,1,1,1
"9527",8,64,0.76527863740921,0.23472136259079,0.179627244534313,1,1,1,1,1,0,0,1,0,0
"9528",8,64,0.916463136672974,0.0835368633270264,0.0765584557925081,1,1,1,1,1,1,1,1,1,1
"9529",8,64,0.984378039836884,0.0156219601631165,0.0153779145237785,1,1,1,1,1,1,1,1,1,1
"9530",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9531",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9532",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,1,1
"9533",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,0,0,1,1
"9534",8,64,0.768077492713928,0.231922507286072,0.178134457900214,0,1,0,1,1,1,1,0,1,1
"9535",8,64,0.99909508228302,0.00090491771697998,0.000904098840905476,1,1,1,1,1,1,1,1,1,1
"9536",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9537",8,64,0.944487452507019,0.055512547492981,0.0524309045638205,1,1,1,1,1,1,1,1,1,1
"9538",8,64,0.973335027694702,0.0266649723052979,0.0259539515572556,1,1,1,1,1,1,1,1,1,1
"9539",8,64,0.989173412322998,0.010826587677002,0.0107093726762741,1,1,1,1,1,1,1,1,1,1
"9540",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,0,1,1,1,1,0
"9541",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,0,1,1,1,1,1
"9542",8,64,0.956395506858826,0.0436044931411743,0.0417031413190756,1,1,1,1,1,1,1,1,0,1
"9543",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,0,1,1
"9544",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9545",8,64,0.944487452507019,0.055512547492981,0.0524309045638205,1,1,1,1,1,1,1,1,1,1
"9546",8,64,0.333785563707352,0.666214436292648,0.222372761167917,1,0,0,0,0,0,0,0,0,0
"9547",8,64,0.973335027694702,0.0266649723052979,0.0259539515572556,1,1,1,1,1,1,1,1,1,1
"9548",8,64,0.463775187730789,0.536224812269211,0.24868776297606,1,0,0,1,0,1,1,1,1,1
"9549",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9550",8,64,0.857867121696472,0.142132878303528,0.121931123208682,1,1,1,1,1,1,1,1,0,1
"9551",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,1,1,1,1,1,1,1,1
"9552",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9553",8,64,0.997553050518036,0.00244694948196411,0.00244096192019683,1,1,1,1,1,1,1,1,1,1
"9554",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,1,0,1
"9555",8,64,0.843665897846222,0.156334102153778,0.13189375065755,1,1,1,1,1,1,0,1,1,1
"9556",8,64,0.771432280540466,0.228567719459534,0.176324517080602,1,1,1,1,1,0,1,1,1,1
"9557",8,64,0.955624461174011,0.0443755388259888,0.0424063503798919,1,1,1,1,1,1,1,1,1,1
"9558",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,0,1,1,1,1,1,1,1,1,1
"9559",8,64,0.939462184906006,0.0605378150939941,0.0568729880376395,1,1,1,1,1,1,1,1,1,1
"9560",8,64,0.545857965946198,0.454142034053802,0.247897046959277,1,0,1,1,1,0,1,1,0,0
"9561",8,64,0.667091906070709,0.332908093929291,0.222080294925657,1,0,1,1,1,1,1,1,1,1
"9562",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9563",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,0,1,0,1,1,0,1,1
"9564",8,64,0.667091906070709,0.332908093929291,0.222080294925657,0,1,1,1,0,0,1,1,1,1
"9565",8,64,0.937346458435059,0.0626535415649414,0.0587280752943116,1,1,1,1,1,1,1,1,1,1
"9566",8,64,0.968209207057953,0.0317907929420471,0.030780138426163,1,1,1,1,1,1,1,1,1,1
"9567",8,64,0.777598857879639,0.222401142120361,0.17293887410392,1,1,1,1,0,1,1,1,1,1
"9568",8,64,0.6548992395401,0.3451007604599,0.226006225589899,1,1,1,0,0,1,1,1,0,1
"9569",8,64,0.972742438316345,0.0272575616836548,0.0265145870147165,1,1,1,1,1,1,1,1,1,1
"9570",8,64,0.777598857879639,0.222401142120361,0.17293887410392,1,0,1,1,1,0,1,0,1,1
"9571",8,64,0.36415097117424,0.63584902882576,0.231545041367098,0,1,1,1,1,1,1,1,0,1
"9572",8,64,0.463775187730789,0.536224812269211,0.24868776297606,1,0,0,0,1,1,0,0,1,1
"9573",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,0,1,1,1,1,1,1,1,1,1
"9574",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,0,1,1,1,1
"9575",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,1,0,1,1
"9576",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,0,1,1,1
"9577",8,64,0.969404578208923,0.0305954217910767,0.0296593419565028,1,1,0,1,1,1,1,1,1,1
"9578",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,0,1,1,1,1,1
"9579",8,64,0.667091906070709,0.332908093929291,0.222080294925657,1,1,1,0,0,0,0,1,0,1
"9580",8,64,0.937346458435059,0.0626535415649414,0.0587280752943116,1,1,1,1,1,1,1,1,1,1
"9581",8,64,0.545857965946198,0.454142034053802,0.247897046959277,1,1,0,0,1,0,1,1,1,0
"9582",8,64,0.944487452507019,0.055512547492981,0.0524309045638205,1,1,1,1,0,1,1,1,1,1
"9583",8,64,0.886877417564392,0.113122582435608,0.100325863778707,1,1,0,1,1,0,1,1,1,1
"9584",8,64,0.857867121696472,0.142132878303528,0.121931123208682,1,1,1,1,0,1,1,1,1,1
"9585",8,64,0.768077492713928,0.231922507286072,0.178134457900214,1,1,0,1,1,1,1,0,0,1
"9586",8,64,0.214629963040352,0.785370036959648,0.168563942005649,0,0,0,1,0,0,0,0,0,0
"9587",8,64,0.392457276582718,0.607542723417282,0.238434562639994,1,0,0,0,0,0,1,1,0,0
"9588",8,64,0.768077492713928,0.231922507286072,0.178134457900214,1,1,1,1,1,0,0,1,1,1
"9589",8,64,0.726147592067719,0.273852407932281,0.198857266601973,0,1,0,1,0,1,1,1,1,1
"9590",8,64,0.956395506858826,0.0436044931411743,0.0417031413190756,0,1,1,0,1,1,1,1,1,1
"9591",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9592",8,64,0.36415097117424,0.63584902882576,0.231545041367098,0,0,1,0,0,0,1,0,0,1
"9593",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,0,1,1,0,1,1,1
"9594",8,64,0.768077492713928,0.231922507286072,0.178134457900214,1,1,1,1,1,0,0,1,1,0
"9595",8,64,0.984378039836884,0.0156219601631165,0.0153779145237785,1,1,1,1,1,1,1,1,1,1
"9596",8,64,0.463775187730789,0.536224812269211,0.24868776297606,1,0,0,1,0,0,0,1,0,0
"9597",8,64,0.956395506858826,0.0436044931411743,0.0417031413190756,1,1,1,1,1,1,1,1,1,1
"9598",8,64,0.897756397724152,0.102243602275848,0.0917898480695065,1,1,1,1,1,1,1,1,1,1
"9599",8,64,0.843665897846222,0.156334102153778,0.13189375065755,1,1,1,1,1,1,1,1,1,1
"9600",8,64,0.973335027694702,0.0266649723052979,0.0259539515572556,1,1,1,1,1,1,1,1,1,1
"9601",8,64,0.771432280540466,0.228567719459534,0.176324517080602,1,0,0,1,1,1,0,1,1,1
"9602",8,64,0.545857965946198,0.454142034053802,0.247897046959277,0,0,1,0,0,1,1,1,1,0
"9603",8,64,0.208397373557091,0.791602626442909,0.164967908251597,0,1,0,0,0,0,0,1,0,0
"9604",8,64,0.76527863740921,0.23472136259079,0.179627244534313,0,1,1,1,1,1,1,1,1,1
"9605",8,64,0.76527863740921,0.23472136259079,0.179627244534313,0,0,0,0,1,0,1,0,0,1
"9606",8,64,0.667091906070709,0.332908093929291,0.222080294925657,1,1,1,1,0,0,1,0,0,1
"9607",8,64,0.777598857879639,0.222401142120361,0.17293887410392,0,0,1,1,1,0,1,0,0,1
"9608",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,1,1,1,0,0,1,1
"9609",8,64,0.939462184906006,0.0605378150939941,0.0568729880376395,1,1,1,1,0,1,1,1,1,1
"9610",8,64,0.667091906070709,0.332908093929291,0.222080294925657,1,0,1,1,1,0,1,0,0,0
"9611",8,64,0.886877417564392,0.113122582435608,0.100325863778707,0,1,1,1,1,1,1,1,1,1
"9612",8,64,0.208397373557091,0.791602626442909,0.164967908251597,0,0,0,0,0,0,0,0,0,0
"9613",8,64,0.911097347736359,0.0889026522636414,0.0809989706841314,1,1,1,0,1,1,1,0,1,0
"9614",8,64,0.857867121696472,0.142132878303528,0.121931123208682,0,1,1,0,1,1,1,1,1,1
"9615",8,64,0.977404594421387,0.0225954055786133,0.0220848532253513,1,1,1,1,1,1,1,1,1,1
"9616",8,64,0.982045352458954,0.0179546475410461,0.0176322781727229,1,1,1,1,1,1,1,1,1,1
"9617",8,64,0.857867121696472,0.142132878303528,0.121931123208682,1,0,0,0,1,0,1,1,1,1
"9618",8,64,0.968748688697815,0.0312513113021851,0.030274666844079,1,1,1,1,1,1,1,1,1,1
"9619",8,64,0.820428133010864,0.179571866989136,0.147325811575172,1,1,1,0,0,1,0,1,1,1
"9620",8,64,0.939462184906006,0.0605378150939941,0.0568729880376395,1,1,1,1,1,1,1,1,1,1
"9621",8,64,0.999452769756317,0.000547230243682861,0.00054693078274326,1,1,1,1,1,1,1,1,1,1
"9622",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9623",8,64,0.999452769756317,0.000547230243682861,0.00054693078274326,1,1,1,1,1,1,1,1,1,1
"9624",8,64,0.96829891204834,0.0317010879516602,0.0306961289743413,1,1,1,1,1,1,1,1,1,1
"9625",8,64,0.918555200099945,0.0814447999000549,0.0748115444692949,1,1,1,1,1,1,1,1,1,1
"9626",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9627",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9628",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9629",8,64,0.973341345787048,0.0266586542129517,0.0259479703685059,1,1,1,1,1,1,1,1,1,1
"9630",8,64,0.96813040971756,0.0318695902824402,0.0308539194976696,1,1,1,1,1,1,1,1,1,1
"9631",8,64,0.915253639221191,0.0847463607788086,0.0775644151135566,1,1,1,1,1,1,1,0,1,1
"9632",8,64,0.929884493350983,0.0701155066490173,0.0651993223763689,1,1,1,1,1,1,1,1,1,1
"9633",8,64,0.83426970243454,0.16573029756546,0.138263766034324,1,1,1,1,1,1,1,1,1,1
