smiles,regression_citrus,regression_lemon,regression_grapefruit,regression_orange,regression_fruity,regression_pineapple,regression_grape,regression_strawberry,regression_apple,regression_pear,regression_cantaloupe,regression_peach,regression_banana,regression_floral,regression_rose,regression_violets,regression_lavender,regression_cologne,regression_musk,regression_perfumery,regression_fragrant,regression_aromatic,regression_honey,regression_cherry,regression_almond,regression_acetone,regression_nutty,regression_spicy,regression_clove,regression_cinnamon,regression_laurel,regression_tea,regression_seasoning,regression_pepper,regression_peppers,regression_dill,regression_caraway,regression_cognac,regression_resinous,regression_cedarwood,regression_mothballs,regression_peppermint,regression_camphor,regression_eucalyptus,regression_chocolate,regression_vanilla,regression_sweet,regression_maple,regression_caramel,regression_malty,regression_raisins,regression_molasses,regression_coconut,regression_anise,regression_alcoholic,regression_gasoline,regression_turpentine,regression_geranium,regression_celery,regression_weeds,regression_grass,regression_herbal,regression_cucumber,regression_hay,regression_grainy,regression_yeasty,regression_bakery,regression_fermented,regression_beery,regression_soapy,regression_leather,regression_cardboard,regression_rope,regression_stale,regression_musty,regression_potatoes,regression_mouse,regression_mushroom,regression_peanuts,regression_beany,regression_eggy,regression_bark,regression_cork,regression_smoky,regression_incense,regression_coffee,regression_tar,regression_creosote,regression_carbolic,regression_medicinal,regression_chemical,regression_bitter,regression_pungent,regression_vinegar,regression_sauerkraut,regression_ammonia,regression_urine,regression_urine.1,regression_fishy,regression_kipper,regression_semen,regression_rubber,regression_sooty,regression_kerosene,regression_oily,regression_buttery,regression_paint,regression_varnish,regression_popcorn,regression_meaty,regression_soupy,regression_rancid,regression_sweaty,regression_cheesy,regression_methane,regression_sulfurous,regression_garlic,regression_metallic,regression_blood,regression_animal,regression_sewer,regression_putrid,regression_fecal,regression_cadaverous,regression_sickening,regression_powdery,regression_chalky,regression_light,regression_heavy,regression_cooling,regression_warm
c1ccsc1,0.0,0.0,0.0,0.0,0.0073,0.0,0.0073,0.0,0.0219,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0438,0.0073,0.0584,0.13140000000000002,0.0,0.0,0.0292,0.0,0.051100000000000007,0.1095,0.0073,0.0073,0.0,0.0,0.06570000000000001,0.0438,0.0292,0.0146,0.0146,0.0073,0.06570000000000001,0.0073,0.0073,0.0,0.0292,0.0073,0.0,0.0073,0.0219,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0,0.1168,0.0073,0.0146,0.0146,0.0292,0.0073,0.0438,0.0073,0.0073,0.0073,0.0292,0.0,0.0438,0.0,0.0219,0.0438,0.0292,0.0365,0.073,0.1825,0.0146,0.0146,0.0365,0.0073,0.0,0.0073,0.0073,0.0438,0.365,0.0073,0.0073,0.146,0.073,0.0219,0.0146,0.1241,0.0438,0.292,0.1898,0.0438,0.0219,0.0438,0.051100000000000007,0.0292,0.0365,0.0073,0.0803,0.0584,0.0219,0.1971,0.0,0.0146,0.0073,0.0219,0.1022,0.0219,0.1606,0.2336,0.0146,0.3431,0.3066,0.4234000000000001,0.06570000000000001,0.0803,0.06570000000000001,0.1898,0.219,0.051100000000000007,0.051100000000000007,0.4818,0.073,0.0219,0.0365,0.4599,0.0146,0.1095
CCCCCCN,0.0068000000000000005,0.0068000000000000005,0.0,0.0,0.0136,0.0,0.0,0.0,0.0204,0.0068000000000000005,0.0,0.0068000000000000005,0.0,0.0272,0.0068000000000000005,0.0068000000000000005,0.0,0.0,0.0612,0.0136,0.1293,0.1565,0.0068000000000000005,0.0,0.0068000000000000005,0.0,0.0136,0.0272,0.0136,0.0,0.0,0.0,0.0068000000000000005,0.0068000000000000005,0.0136,0.0068000000000000005,0.0,0.0136,0.16329999999999995,0.0476,0.0068000000000000005,0.0068000000000000005,0.0136,0.0204,0.0,0.0,0.0272,0.0,0.0,0.0272,0.0,0.0,0.0068000000000000005,0.0068000000000000005,0.0,0.0068000000000000005,0.0068000000000000005,0.0748,0.0272,0.068,0.102,0.1429,0.0068000000000000005,0.034,0.0068000000000000005,0.0272,0.0,0.0068000000000000005,0.0068000000000000005,0.0136,0.0272,0.0272,0.0272,0.1156,0.26530000000000004,0.0544,0.0544,0.0816,0.0,0.0136,0.0136,0.0544,0.0136,0.1224,0.0,0.0,0.0,0.0,0.0408,0.0612,0.102,0.034,0.1429,0.0816,0.0068000000000000005,0.0476,0.0204,0.0272,0.5442,0.26530000000000004,0.0272,0.0204,0.0,0.0,0.2313,0.0136,0.068,0.0204,0.0,0.0408,0.0204,0.2041,0.1429,0.0,0.034,0.0612,0.068,0.1565,0.1361,0.1293,0.0544,0.2245,0.0544,0.102,0.4558,0.0544,0.0068000000000000005,0.0816,0.2245,0.0136,0.0816
CCCCCCO,0.0505,0.0404,0.0,0.027000000000000003,0.1112,0.0236,0.0034,0.0203,0.0034,0.0202,0.0304,0.0168,0.0303,0.1987,0.0944,0.054000000000000006,0.0674,0.0471,0.1077,0.1584,0.4447,0.4108,0.0303,0.0505,0.2459,0.1111,0.1246,0.1347,0.0337,0.0303,0.0404,0.027000000000000003,0.0068000000000000005,0.0067,0.0169,0.0202,0.0168,0.1112,0.4006,0.1281,0.0842,0.0673,0.1617,0.0809,0.0068000000000000005,0.0302,0.2795,0.0202,0.0101,0.0168,0.0101,0.0034,0.0438,0.0741,0.13140000000000002,0.1178,0.1818,0.0708,0.0168,0.0809,0.1247,0.3065,0.0202,0.0539,0.0236,0.0101,0.0,0.0505,0.013500000000000002,0.0504,0.0741,0.0438,0.013500000000000002,0.0504,0.2156,0.0202,0.0101,0.0236,0.0202,0.0236,0.0,0.0774,0.0404,0.1078,0.1044,0.0034,0.0606,0.0943,0.1886,0.2324,0.3031,0.0641,0.2727,0.0539,0.0,0.0572,0.0269,0.0101,0.0101,0.0068000000000000005,0.0,0.0303,0.0235,0.0741,0.1784,0.0067,0.1919,0.1549,0.0067,0.0034,0.0034,0.0774,0.08410000000000001,0.0168,0.0169,0.0371,0.013500000000000002,0.0573,0.0034,0.0168,0.0101,0.0269,0.0,0.0034,0.1515,0.0437,0.0202,0.1684,0.3367,0.17859999999999998,0.1548
CCCSCCC,0.0,0.0076,0.0,0.0,0.0227,0.0076,0.0,0.0076,0.0076,0.0,0.0076,0.0,0.0,0.0227,0.0076,0.0076,0.0227,0.0,0.0227,0.053,0.0985,0.1818,0.0152,0.0,0.0606,0.0076,0.0455,0.053,0.0,0.0,0.0,0.0152,0.0227,0.0152,0.0152,0.0227,0.0076,0.0379,0.2879,0.0455,0.0227,0.0076,0.0227,0.0152,0.0152,0.0076,0.0833,0.0,0.0,0.0227,0.0076,0.0076,0.0,0.0,0.0303,0.1212,0.0606,0.0227,0.0152,0.0455,0.0379,0.1364,0.0303,0.0303,0.0379,0.0379,0.0,0.0303,0.0152,0.0303,0.0379,0.0833,0.0606,0.0833,0.2273,0.0076,0.0227,0.0455,0.0076,0.0152,0.0076,0.0682,0.0455,0.1288,0.0076,0.0076,0.0758,0.0379,0.0606,0.0985,0.1818,0.0455,0.2273,0.2197,0.0227,0.0455,0.0227,0.0227,0.0227,0.0152,0.0076,0.0303,0.0303,0.0379,0.2045,0.0227,0.0833,0.0455,0.0076,0.0076,0.0076,0.1212,0.1894,0.0076,0.0455,0.0758,0.1061,0.1061,0.0379,0.0227,0.0227,0.0985,0.0303,0.0303,0.3258,0.0303,0.0,0.1212,0.1818,0.0682,0.0833
CCCCCCCO,0.1584,0.1851,0.027000000000000003,0.1213,0.1078,0.027000000000000003,0.0068000000000000005,0.0068000000000000005,0.0,0.0236,0.0169,0.0236,0.0236,0.1818,0.0842,0.0371,0.0741,0.0539,0.0574,0.229,0.4311,0.4142,0.0236,0.0236,0.1281,0.0775,0.0607,0.1919,0.0539,0.0404,0.0168,0.0236,0.0034,0.013500000000000002,0.0068000000000000005,0.0236,0.0169,0.1078,0.3537,0.1483,0.0808,0.1145,0.182,0.1078,0.0,0.0202,0.2796,0.0068000000000000005,0.0034,0.0101,0.0034,0.0034,0.0506,0.091,0.1246,0.1179,0.2392,0.0573,0.0034,0.0539,0.0202,0.2561,0.013500000000000002,0.0269,0.013500000000000002,0.0067,0.0,0.0236,0.0,0.1146,0.0606,0.027000000000000003,0.0169,0.0539,0.1685,0.0101,0.0034,0.013500000000000002,0.0,0.0134,0.0034,0.1045,0.0101,0.0808,0.1146,0.0068000000000000005,0.0539,0.0775,0.1818,0.2089,0.3065,0.0607,0.2626,0.0808,0.0,0.0573,0.0067,0.0034,0.0034,0.0,0.0,0.0269,0.0034,0.0742,0.2357,0.0101,0.2088,0.16829999999999998,0.0067,0.0034,0.0,0.1044,0.1077,0.0169,0.013500000000000002,0.0202,0.0034,0.0673,0.0034,0.0236,0.013500000000000002,0.0202,0.0,0.0067,0.1415,0.0774,0.013500000000000002,0.13140000000000002,0.3671,0.1616,0.1347
CCCCCCC=O,0.0259,0.0172,0.0086,0.0259,0.0517,0.0086,0.0,0.0172,0.0,0.0259,0.0172,0.0,0.0086,0.0862,0.0086,0.0259,0.0259,0.0172,0.0776,0.069,0.1552,0.1466,0.0086,0.0086,0.0948,0.0086,0.1207,0.0345,0.0086,0.0,0.0172,0.0,0.0,0.0,0.0172,0.0,0.0086,0.0259,0.2845,0.0431,0.0172,0.0259,0.0172,0.0259,0.0086,0.0086,0.1724,0.0,0.0,0.0172,0.0086,0.0,0.0086,0.0,0.0259,0.0431,0.0948,0.0259,0.0086,0.0603,0.0603,0.181,0.0345,0.0517,0.0259,0.0862,0.0,0.0172,0.0172,0.069,0.0172,0.0517,0.0172,0.1379,0.2328,0.0259,0.0086,0.0172,0.0172,0.0,0.0086,0.0517,0.0603,0.1121,0.0345,0.0,0.0259,0.0172,0.0086,0.0776,0.1466,0.0259,0.0948,0.0948,0.0086,0.0086,0.0086,0.0086,0.0603,0.0,0.0,0.0,0.0259,0.0172,0.3879,0.0259,0.1293,0.0517,0.0086,0.0086,0.0,0.2328,0.2155,0.0086,0.0,0.0172,0.0086,0.0603,0.0259,0.0345,0.0172,0.1293,0.0259,0.0,0.2672,0.1121,0.0172,0.1207,0.2328,0.1034,0.1207
CCCCNCCCC,0.0,0.0,0.0,0.0,0.0088,0.0088,0.0,0.0,0.0088,0.0,0.0088,0.0,0.0088,0.0177,0.0177,0.0,0.0,0.0088,0.0442,0.0265,0.15039999999999998,0.1416,0.0088,0.0,0.0354,0.0088,0.0531,0.0265,0.0,0.0,0.0,0.0177,0.0088,0.0354,0.0,0.0,0.0,0.0442,0.354,0.0619,0.0088,0.0088,0.0265,0.0088,0.0265,0.0177,0.0885,0.0265,0.0265,0.0354,0.0088,0.0265,0.0088,0.0088,0.0442,0.0265,0.0442,0.0088,0.0,0.0088,0.0088,0.0531,0.0,0.0088,0.0265,0.0442,0.0088,0.0177,0.0,0.0265,0.0442,0.0619,0.0354,0.0442,0.23010000000000005,0.0088,0.0088,0.0177,0.0177,0.0088,0.0,0.0442,0.0442,0.13269999999999998,0.0177,0.0088,0.0177,0.0,0.0177,0.0796,0.0973,0.0088,0.0708,0.0885,0.0,0.0354,0.0,0.0,0.0088,0.0,0.0088,0.0177,0.0354,0.0088,0.1239,0.0442,0.0619,0.0265,0.0177,0.0265,0.0088,0.0796,0.15039999999999998,0.0,0.0,0.0354,0.0088,0.0442,0.0265,0.0177,0.0088,0.0354,0.0265,0.0088,0.0442,0.0973,0.0442,0.292,0.0531,0.0442,0.1062
CC(=CCCC1(C)C2CC3C(C2)C31C)CO,0.0078,0.0156,0.0078,0.0078,0.0391,0.0,0.0,0.0078,0.0,0.0078,0.0078,0.0,0.0078,0.2109,0.0234,0.0234,0.0547,0.0859,0.1406,0.3281,0.4453,0.25,0.0,0.0078,0.0313,0.0156,0.0469,0.0547,0.0078,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0469,0.3516,0.2422,0.0234,0.0156,0.0391,0.0156,0.0,0.0,0.23440000000000005,0.0156,0.0078,0.0,0.0,0.0,0.0,0.0,0.0156,0.0156,0.0391,0.0,0.0,0.0078,0.0078,0.0703,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0703,0.0234,0.0156,0.0,0.0234,0.0781,0.0078,0.0078,0.0,0.0,0.0,0.0,0.0938,0.0078,0.0469,0.0938,0.0,0.0078,0.0156,0.0234,0.0313,0.0391,0.0,0.0391,0.0469,0.0,0.0313,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016,0.0156,0.0625,0.0078,0.0234,0.0156,0.0,0.0156,0.0703,0.0,0.0078,0.0,0.0078,0.0078,0.0156,0.0078,0.0078,0.0078,0.0,0.0078,0.0391,0.1563,0.0078,0.3672,0.0859,0.0859,0.125
COC(=O)c1ccccc1N,0.1079,0.0719,0.0,0.1151,0.4748,0.0576,0.3165,0.1439,0.0,0.0288,0.036000000000000004,0.0576,0.0144,0.3741,0.1439,0.0935,0.17989999999999998,0.1295,0.0432,0.4245,0.6978,0.4748,0.0791,0.223,0.1007,0.0144,0.0144,0.1007,0.0072,0.036000000000000004,0.0144,0.0072,0.0,0.0,0.0072,0.0,0.0,0.0288,0.1007,0.0432,0.0504,0.0719,0.0791,0.036000000000000004,0.0,0.0791,0.6114999999999999,0.0216,0.0072,0.0072,0.0144,0.0,0.0,0.0144,0.036000000000000004,0.0072,0.0072,0.0072,0.0,0.0,0.0144,0.1223,0.0,0.0144,0.0072,0.0072,0.0,0.0144,0.0,0.0576,0.0144,0.0072,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0072,0.0216,0.0144,0.0288,0.1151,0.0,0.0072,0.0216,0.0504,0.0647,0.0432,0.0,0.0432,0.036000000000000004,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0072,0.0144,0.0504,0.0,0.0144,0.0144,0.0072,0.0,0.0,0.0072,0.0288,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0144,0.0144,0.0072,0.0,0.0288,0.1079,0.0,0.3381,0.1223,0.1583,0.1655
CC(=O)Oc1ccc(C)cc1,0.036000000000000004,0.0144,0.0,0.0216,0.0791,0.0144,0.0216,0.0216,0.0,0.0144,0.0072,0.0144,0.0072,0.1151,0.0216,0.0288,0.0432,0.0216,0.0432,0.15109999999999998,0.3309,0.3741,0.0504,0.0432,0.0719,0.036000000000000004,0.0288,0.1727,0.036000000000000004,0.0432,0.0072,0.0,0.0,0.0,0.0,0.0144,0.0504,0.0432,0.2878,0.0863,0.036000000000000004,0.1942,0.0791,0.0432,0.0,0.0288,0.3525,0.0144,0.0144,0.0144,0.0144,0.0072,0.0072,0.4173,0.0288,0.0576,0.1151,0.0216,0.0144,0.0144,0.0216,0.1655,0.0,0.0288,0.0072,0.0,0.0,0.0144,0.0072,0.0432,0.0647,0.0288,0.0,0.0504,0.1007,0.0,0.0216,0.0072,0.0,0.0,0.0072,0.0576,0.0144,0.0935,0.0288,0.0,0.0647,0.036000000000000004,0.1223,0.2086,0.1727,0.036000000000000004,0.1295,0.0719,0.0144,0.0144,0.0504,0.0216,0.0144,0.0144,0.0,0.0647,0.0216,0.0216,0.0432,0.0,0.0719,0.0935,0.0,0.0,0.0,0.1007,0.0719,0.0504,0.0,0.036000000000000004,0.0072,0.0863,0.0144,0.0935,0.0288,0.1079,0.0935,0.0144,0.1079,0.0504,0.0288,0.1942,0.17989999999999998,0.1655,0.1223
CCCCCC(=O)O,0.0074,0.0147,0.0074,0.0074,0.0368,0.0,0.0,0.0,0.0,0.0,0.0147,0.0074,0.0074,0.0294,0.0221,0.0,0.0074,0.0074,0.0588,0.0294,0.1176,0.0956,0.0147,0.0,0.0221,0.0,0.0221,0.0074,0.0074,0.0,0.0,0.0147,0.0,0.0074,0.0,0.0441,0.0,0.0074,0.1618,0.0221,0.0,0.0,0.0,0.0,0.0074,0.0074,0.0662,0.0,0.0074,0.0368,0.0074,0.0074,0.0,0.0,0.0,0.0147,0.0074,0.0074,0.0147,0.0221,0.0294,0.0882,0.0221,0.0294,0.0294,0.0588,0.0074,0.0882,0.0147,0.0294,0.0368,0.0221,0.0368,0.1324,0.1765,0.0147,0.0294,0.0147,0.0221,0.0,0.0294,0.0221,0.0441,0.0588,0.0074,0.0074,0.0147,0.0147,0.0294,0.0221,0.1176,0.0809,0.3382,0.4559,0.0441,0.0515,0.15439999999999998,0.0956,0.0588,0.0074,0.0441,0.0074,0.0147,0.0074,0.2132,0.0294,0.0588,0.0368,0.0,0.0,0.0,0.3235,0.4191,0.0,0.0,0.0882,0.0221,0.0294,0.0662,0.13970000000000002,0.0441,0.2353,0.1471,0.0662,0.4338,0.0515,0.0147,0.0956,0.1838,0.0294,0.0882
CCCCCCCCCOC(C)=O,0.0556,0.0556,0.0159,0.0317,0.1032,0.0476,0.0079,0.0317,0.0079,0.0476,0.0397,0.0476,0.0079,0.0952,0.0159,0.0079,0.0159,0.0238,0.0556,0.1111,0.2619,0.1984,0.0,0.0,0.0238,0.0159,0.0159,0.0556,0.0,0.0,0.0079,0.0,0.0079,0.0,0.0,0.0079,0.0079,0.0238,0.127,0.0397,0.0238,0.0159,0.0238,0.0079,0.0,0.0079,0.2063,0.0,0.0,0.0,0.0079,0.0,0.0159,0.0159,0.0159,0.0556,0.0159,0.0238,0.0,0.0159,0.0397,0.15869999999999998,0.0079,0.0,0.0,0.0079,0.0,0.0079,0.0079,0.2778,0.0159,0.0079,0.0,0.0556,0.1349,0.0238,0.0,0.0397,0.0,0.0,0.0,0.0317,0.0238,0.0476,0.0,0.0,0.0079,0.0397,0.1508,0.0873,0.2143,0.0317,0.1984,0.1349,0.0159,0.0397,0.0079,0.0159,0.0,0.0,0.0159,0.0238,0.0159,0.0238,0.1111,0.0079,0.0476,0.0476,0.0,0.0079,0.0079,0.0794,0.119,0.0079,0.0159,0.0317,0.0,0.1667,0.0159,0.0159,0.0,0.0635,0.0,0.0,0.1111,0.0952,0.0079,0.2222,0.119,0.119,0.0794
CCSCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0504,0.1223,0.0,0.0,0.0144,0.0144,0.0,0.0647,0.0,0.0,0.0,0.0,0.0576,0.0288,0.0216,0.0288,0.0,0.0,0.0719,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0288,0.0072,0.0,0.0,0.0,0.0072,0.0,0.0,0.0072,0.2446,0.036000000000000004,0.0,0.0144,0.0216,0.0072,0.0216,0.0216,0.0072,0.0,0.0216,0.0,0.0216,0.0,0.0,0.0,0.0,0.0072,0.0144,0.0432,0.0072,0.0216,0.0144,0.0,0.0072,0.0072,0.0,0.0144,0.2086,0.0,0.0072,0.1007,0.0719,0.0432,0.0144,0.15109999999999998,0.0647,0.3525,0.17989999999999998,0.0432,0.036000000000000004,0.0216,0.0216,0.036000000000000004,0.0072,0.0,0.036000000000000004,0.0216,0.0576,0.17989999999999998,0.0,0.0216,0.0144,0.0,0.0504,0.036000000000000004,0.2086,0.1439,0.0,0.3022,0.2806,0.4748,0.0647,0.036000000000000004,0.0072,0.1727,0.2302,0.0791,0.0719,0.4676,0.0216,0.0,0.036000000000000004,0.3813,0.0072,0.0791
CCOCOCC,0.0894,0.08130000000000001,0.0244,0.0244,0.05690000000000001,0.0163,0.008100000000000001,0.0163,0.008100000000000001,0.0163,0.0163,0.008100000000000001,0.0,0.3902000000000001,0.2033,0.065,0.05690000000000001,0.0976,0.0244,0.3008,0.3984,0.252,0.0163,0.0163,0.0244,0.0407,0.0,0.0407,0.0163,0.0,0.0325,0.0,0.0,0.0,0.0,0.0163,0.008100000000000001,0.008100000000000001,0.1138,0.008100000000000001,0.0163,0.0488,0.065,0.0163,0.0,0.0,0.32520000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407,0.0244,0.122,0.0732,0.0,0.0407,0.0488,0.2683,0.008100000000000001,0.0163,0.0,0.0163,0.0,0.0325,0.0,0.122,0.008100000000000001,0.0,0.0163,0.0325,0.1057,0.0,0.0,0.0244,0.0,0.0,0.0,0.0163,0.0,0.0407,0.0407,0.0,0.0163,0.008100000000000001,0.065,0.0894,0.0976,0.0163,0.1463,0.05690000000000001,0.008100000000000001,0.0163,0.0244,0.0163,0.0,0.0,0.0244,0.0488,0.008100000000000001,0.0244,0.0407,0.008100000000000001,0.0894,0.0407,0.0,0.008100000000000001,0.008100000000000001,0.0325,0.0732,0.008100000000000001,0.008100000000000001,0.0,0.0,0.0325,0.0,0.0163,0.008100000000000001,0.0163,0.0163,0.008100000000000001,0.1138,0.0732,0.008100000000000001,0.1951,0.122,0.1301,0.08130000000000001
Cc1ccnc2ccccc12,0.0,0.016399999999999998,0.0,0.0,0.0328,0.008199999999999999,0.008199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0328,0.041,0.0246,0.0574,0.0492,0.0902,0.2377,0.16390000000000002,0.0328,0.016399999999999998,0.0984,0.0328,0.0246,0.0574,0.0246,0.0,0.008199999999999999,0.0,0.008199999999999999,0.0,0.0,0.008199999999999999,0.0,0.0246,0.2377,0.0328,0.0902,0.041,0.06559999999999999,0.016399999999999998,0.0246,0.0328,0.2377,0.008199999999999999,0.016399999999999998,0.008199999999999999,0.0,0.0,0.0,0.06559999999999999,0.0984,0.0902,0.08199999999999999,0.0,0.008199999999999999,0.0246,0.008199999999999999,0.1148,0.0,0.0328,0.0246,0.0246,0.0,0.008199999999999999,0.0,0.0492,0.0492,0.041,0.0,0.0246,0.16390000000000002,0.008199999999999999,0.0,0.008199999999999999,0.008199999999999999,0.0,0.0,0.06559999999999999,0.0246,0.1066,0.06559999999999999,0.0,0.0492,0.0492,0.1721,0.1311,0.2377,0.0246,0.1148,0.0574,0.0,0.016399999999999998,0.0738,0.0,0.0246,0.008199999999999999,0.0,0.0492,0.016399999999999998,0.041,0.0738,0.0,0.0902,0.0492,0.008199999999999999,0.0,0.0,0.0328,0.0738,0.0,0.0,0.016399999999999998,0.016399999999999998,0.0328,0.016399999999999998,0.008199999999999999,0.0574,0.0246,0.016399999999999998,0.0,0.2131,0.123,0.016399999999999998,0.1393,0.2131,0.0984,0.123
CC(C)CC(=O)O,0.0,0.0072,0.0,0.0,0.0216,0.0,0.0,0.0,0.0072,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0072,0.0288,0.0288,0.0288,0.1151,0.0072,0.0072,0.0216,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0072,0.0144,0.036000000000000004,0.0072,0.0,0.0072,0.0,0.0,0.0072,0.0,0.0432,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.1079,0.0072,0.0719,0.0072,0.0072,0.0504,0.0,0.0072,0.1367,0.2374,0.0072,0.0288,0.0072,0.0,0.0216,0.0,0.0144,0.0,0.0504,0.0,0.0072,0.0072,0.0072,0.0216,0.0144,0.0576,0.0719,0.295,0.3885,0.0576,0.0288,0.1007,0.036000000000000004,0.0432,0.0072,0.0072,0.0072,0.0216,0.0,0.1439,0.0432,0.0144,0.0144,0.0072,0.0216,0.0072,0.4892,0.5827,0.0072,0.0216,0.0863,0.0432,0.0072,0.0719,0.17989999999999998,0.1583,0.4317,0.3957,0.1583,0.6475,0.0216,0.0072,0.036000000000000004,0.0309,0.0,0.1295
Cc1ccccc1C=O,0.0533,0.0267,0.0,0.0267,0.2267,0.02,0.02,0.0533,0.0,0.0133,0.0,0.04,0.0333,0.1667,0.0533,0.0533,0.08,0.0467,0.04,0.22,0.5133,0.5133,0.04,0.26,0.5267000000000001,0.0467,0.0867,0.22,0.0533,0.0933,0.0133,0.02,0.02,0.0067,0.0067,0.0067,0.0067,0.06,0.1667,0.0667,0.1,0.1067,0.08,0.04,0.0,0.08,0.4733,0.02,0.0067,0.0533,0.0133,0.0067,0.0467,0.06,0.04,0.04,0.08,0.0267,0.0,0.0267,0.04,0.1267,0.0,0.0067,0.02,0.02,0.0067,0.0333,0.0067,0.0333,0.0267,0.0267,0.0067,0.02,0.0467,0.0,0.0,0.0,0.0,0.0,0.0067,0.0533,0.0067,0.0533,0.08,0.0,0.06,0.06,0.1333,0.1667,0.26,0.04,0.1133,0.0467,0.0,0.0067,0.0,0.0,0.0067,0.0,0.0,0.0,0.0067,0.0067,0.1133,0.0133,0.1,0.06,0.0,0.0,0.0,0.0333,0.0333,0.0067,0.0,0.0133,0.0133,0.0333,0.0,0.0067,0.0,0.0067,0.0,0.0,0.0467,0.0467,0.0067,0.1467,0.2733,0.1467,0.2133
C#Cc1ccccc1,0.0,0.0,0.0071,0.0,0.0071,0.0071,0.0,0.0071,0.0,0.0,0.0,0.0071,0.0071,0.0643,0.0143,0.0,0.0071,0.0143,0.0286,0.0357,0.15710000000000002,0.3,0.0214,0.0071,0.0214,0.17859999999999998,0.0214,0.0429,0.0214,0.0071,0.0071,0.0071,0.0,0.0,0.0,0.0071,0.0,0.0357,0.1857,0.0286,0.1143,0.0214,0.0857,0.0071,0.0143,0.0214,0.1286,0.0,0.0071,0.0143,0.0,0.0071,0.0,0.0143,0.0857,0.3929,0.2286,0.0143,0.0,0.0071,0.0,0.0357,0.0,0.0071,0.0143,0.0143,0.0,0.0143,0.0214,0.0286,0.0571,0.0143,0.0071,0.0357,0.07139999999999999,0.0,0.0,0.0071,0.0071,0.0,0.0,0.0143,0.0214,0.0857,0.0143,0.0071,0.0929,0.0857,0.2429,0.1929,0.4714,0.05,0.4357,0.1071,0.0,0.05,0.0,0.0071,0.0214,0.0,0.0071,0.0429,0.0357,0.2071,0.0786,0.0,0.3929,0.2429,0.0,0.0071,0.0,0.0214,0.1214,0.0,0.1143,0.07139999999999999,0.0143,0.0786,0.0143,0.0214,0.0143,0.0643,0.0,0.0214,0.2214,0.0214,0.0,0.1429,0.2286,0.0929,0.0786
CCCCCOC(=O)CCC,0.06,0.0667,0.02,0.0267,0.314,0.1333,0.0467,0.0933,0.0133,0.0667,0.0407,0.06,0.0867,0.0933,0.0333,0.02,0.0333,0.0067,0.0267,0.14,0.3133,0.2867,0.0267,0.0933,0.0267,0.02,0.0067,0.0667,0.0133,0.0067,0.0133,0.0067,0.0267,0.0,0.0067,0.02,0.0,0.02,0.0867,0.0467,0.02,0.0533,0.0267,0.02,0.0133,0.02,0.274,0.0,0.0067,0.0273,0.02,0.0,0.0067,0.0067,0.0407,0.0267,0.0133,0.0267,0.0,0.02,0.02,0.08,0.0,0.0,0.0133,0.0473,0.0,0.0667,0.0133,0.0133,0.0133,0.034,0.0,0.0533,0.1,0.014,0.0067,0.0133,0.0,0.0,0.0067,0.0467,0.0067,0.0273,0.02,0.0,0.0067,0.0,0.04,0.04,0.1133,0.04,0.1933,0.18,0.0133,0.0067,0.0067,0.02,0.0067,0.0133,0.0,0.0,0.0067,0.0,0.1007,0.0533,0.0533,0.0267,0.0067,0.0067,0.0133,0.2553,0.1947,0.0,0.0,0.04,0.0133,0.0533,0.0473,0.0333,0.04,0.14800000000000002,0.1067,0.0267,0.2413,0.0667,0.0073,0.1933,0.14800000000000002,0.1,0.0867
